grid,velocity,T,density,Y_H2,Y_H,Y_O2,Y_O,Y_OH,Y_HO2,Y_H2O2,Y_H2O,Y_N2
0.028203124999999996,11.388022467092377,1621.4984075472285,0.17489731311235743,0.004367908114799175,0.0015527251555131096,0.050973257559682614,0.0056820272654391985,0.007892227192607104,3.343677701316536e-05,8.461368150714811e-06,0.18532090759090292,0.7441690489758921
0.028218749999999997,11.597598749856203,1653.1893740193113,0.1717368029586062,0.004115061628643792,0.0015168960499692035,0.046874388762607695,0.00566386741222734,0.008424745894447656,3.062192135521445e-05,8.360667043232869e-06,0.18898109846073852,0.7443849592029674
0.028234375,11.787769485359062,1682.113320792662,0.1689661927871671,0.003923421861639334,0.0014748060770530301,0.04359050532627399,0.00561557324327035,0.008887644070311129,2.840934204755962e-05,8.192011400762239e-06,0.19191488088605407,0.7445565671819497
0.028249999999999997,11.960919930274235,1708.60262738072,0.16652017930598043,0.003777803017093039,0.0014291725298284533,0.04095198179990449,0.005544767091080035,0.009284632924650411,2.6643992876566248e-05,7.97106798300997e-06,0.1942858977307239,0.7446911298458601
0.028265624999999996,12.119126812936583,1732.9455024757729,0.16434637265766308,0.003666189557107883,0.0013820190225373402,0.0388176918688343,0.0054575154149519725,0.009621562481605679,2.520922742780672e-05,7.713425943313371e-06,0.19622650346004594,0.744795595541546
0.028281249999999997,12.264163453761798,1755.3875423027916,0.16240280382776445,0.003579357654588378,0.0013347846893525576,0.03707411248688722,0.005358671392449275,0.009905240142506254,2.4019179903131175e-05,7.433006780215131e-06,0.19784031490903825,0.7448760665384948
0.028296875,12.397520283893884,1776.1351074329489,0.1606558800369789,0.003510385100944313,0.0012884468444073992,0.0356321029065956,0.0052521276551813975,0.010142594833249646,2.3011619616503807e-05,7.141364355964492e-06,0.19920658654659462,0.7449376031290545
0.028312499999999997,12.520429869842221,1795.3590526705052,0.15907876583879832,0.0034541631393921876,0.0012436350972176576,0.034422855711429334,0.005140997779589241,0.010340184296703919,2.2141659094049175e-05,6.847556545973554e-06,0.20038495115928218,0.7449842236007456
0.028343749999999997,12.738167151056029,1829.6719407960836,0.15635958515755863,0.0033690906161814825,0.0011600741007984252,0.03255238341846262,0.004913483458624735,0.010633101142200159,2.0711275878787448e-05,6.276095656223497e-06,0.20230333820651833,0.7450415416856793
0.028374999999999997,12.928676023040904,1859.92005026221,0.1540555682420056,0.0033020372133727607,0.0010847547050733054,0.031084288893118192,0.004689100819388194,0.01083498592924342,1.9524998563717057e-05,5.746258611783021e-06,0.20390152633866737,0.7450780348439613
